,r,C,T,n,fold,best_alpha,mse,evs
0,2,2,1024,64,11,0.1,0.1148116992072649,0.540682234039356
0,2,2,1024,128,11,0.1,0.10612045201615032,0.5756888196054754
0,2,2,1024,256,11,0.1,0.12091247162890562,0.5162662748635507
0,2,2,1024,512,11,0.1,0.12366055683910052,0.505824688559414
0,2,2,1024,1024,11,0.1,0.10840703459875892,0.5691233373142011
0,2,2,1024,2048,11,0.1,0.1165643080375165,0.5337859398617565
0,2,2,2048,16,11,1.0,0.13791281232191455,0.45076265826238404
0,2,2,2048,32,11,0.1,0.1293984101830261,0.48156940792667646
0,2,2,2048,64,11,0.1,0.11472570134751853,0.5412428814029173
0,2,2,2048,128,11,0.1,0.10896426804092647,0.563977954273432
0,2,2,2048,256,11,0.1,0.11711384725106028,0.5329353961315828
0,2,2,2048,512,11,0.1,0.10701260533872609,0.5713802631663898
0,2,2,2048,1024,11,0.1,0.10618286837107031,0.576280937067728
0,2,2,2048,2048,11,0.1,0.10225278785753653,0.5910810421125279
0,2,10,16,16,11,0.1,10.374250149919014,0.3742376537790719
0,2,10,16,32,11,0.01,6.56216494452387,0.3685263156194952
0,2,10,16,64,11,0.1,6.809558137670551,0.37013556805361814
0,2,10,16,128,11,0.01,8.746970411868457,-0.15327663220321286
0,2,10,16,256,11,0.01,8.524736278276654,0.15527062035030137
0,2,10,16,512,11,0.01,7.40008904419429,0.3428346963981611
0,2,10,16,1024,11,0.01,8.927546971688432,-0.19621078768991906
0,2,10,16,2048,11,1.0,10.848510922476496,0.4493700684087767
0,2,10,32,16,11,0.1,12.8012182999318,-0.21807672678794576
0,2,10,32,32,11,1.0,14.681524497491639,0.08840640896246199
0,2,10,32,64,11,0.1,8.494207150256122,0.13409691327116957
0,2,10,32,128,11,0.1,9.024001680248805,-0.7504462303604313
0,2,10,32,256,11,0.1,7.6232727504251026,-0.05660290160452641
0,2,10,32,512,11,0.1,5.934002449671169,0.4135100338711243
0,2,10,32,1024,11,0.1,6.587725072545925,-0.3015095332675066
0,2,10,32,2048,11,1.0,6.942828765665288,0.5273132957419606
0,2,10,64,16,11,0.1,9.894030462068699,0.07593977771359517
0,2,10,64,32,11,1.0,8.798611238156209,0.09338239514105284
0,2,10,64,64,11,1.0,6.435995679862307,0.20451831539613297
0,2,10,64,128,11,1.0,6.010382963121689,0.458692635658442
0,2,10,64,256,11,0.1,5.040461020296008,0.34009600863691347
0,2,10,64,512,11,0.1,4.6712627785375265,0.6554988985025956
0,2,10,64,1024,11,1.0,4.560050175713961,0.3349359006157203
0,2,10,64,2048,11,1.0,5.88453295878086,0.38984576757126
0,2,10,128,16,11,1.0,5.790726277347563,0.3962704808096549
0,2,10,128,32,11,1.0,8.008016977946053,0.22691913281214182
0,2,10,128,64,11,0.1,6.665173571651419,-0.020462293124972275
0,2,10,128,128,11,1.0,5.145906016260719,0.5026366871840171
0,2,10,128,256,11,0.1,3.894328049721908,0.48160267114975686
0,2,10,128,512,11,0.1,4.350561965692133,0.5243862432418762
0,2,10,128,1024,11,0.1,5.174221597838992,0.31087639139701195
0,2,10,128,2048,11,1.0,4.787512014812045,0.4912466348765736
0,2,10,256,16,11,0.1,5.084944775338034,0.33003845560589395
0,2,10,256,32,11,0.1,4.947883944230368,0.34401629148912805
0,2,10,256,64,11,0.1,4.163151938441492,0.49997673430108236
0,2,10,256,128,11,0.1,3.5588681263995383,0.6023917464710251
0,2,10,256,256,11,0.1,3.8264779000683924,0.5549921797413595
0,2,10,256,512,11,0.1,4.4577636607529225,0.4775179285730178
0,2,10,256,1024,11,0.1,3.8098366471912124,0.5954498615635015
0,2,10,256,2048,11,0.1,3.6427775582185333,0.5845292066769802
0,2,10,512,16,11,1.0,5.548902461732004,0.3376831442606514
0,2,10,512,32,11,0.1,4.33120827897712,0.4090663943408053
0,2,10,512,64,11,0.1,3.6809923165873557,0.5103609950280537
0,2,10,512,128,11,0.1,3.5665623577685306,0.5794613815573004
0,2,10,512,256,11,0.1,3.5776885846545707,0.6178468612790251
0,2,10,512,512,11,0.1,2.9931047439285257,0.6174220462414586
0,2,10,512,1024,11,0.1,3.1288560826724625,0.6145955135599177
0,2,10,512,2048,11,0.1,3.3423570842796035,0.5740427390849626
0,2,10,1024,16,11,1.0,4.337238162586084,0.4228434420869731
0,2,10,1024,32,11,0.1,3.6514214265571736,0.5288280609806499
0,2,10,1024,64,11,0.1,3.4988338894877504,0.5542827254422332
0,2,10,1024,128,11,0.1,3.1180516945366312,0.6394445933599955
0,2,10,1024,256,11,0.1,2.992022763596639,0.6503715463019518
0,2,10,1024,512,11,0.1,3.0008381281803356,0.6167614579525575
0,2,10,1024,1024,11,0.1,2.6096240499410417,0.6991148631305498
0,2,10,1024,2048,11,0.1,3.10745520729825,0.6263818384469746
0,2,10,2048,16,11,1.0,4.317568189383001,0.46533431280677506
0,2,10,2048,32,11,0.1,3.52973202770921,0.5610852747460919
0,2,10,2048,64,11,0.1,3.0031095740974525,0.6254904891233926
0,2,10,2048,128,11,0.1,2.8255868599506635,0.6712265605602614
0,2,10,2048,256,11,0.1,2.5588792404309775,0.6978172342868003
0,2,10,2048,512,11,0.1,2.466359820473444,0.7014017503143174
0,2,10,2048,1024,11,0.1,2.6643816795993915,0.6747656898034611
0,2,10,2048,2048,11,0.1,2.6273714856416976,0.6762947311570046
0,10,2,16,16,11,0.01,0.5712317594287082,-0.030639984755769456
0,10,2,16,32,11,0.01,0.6724373721417933,0.4027916514061862
0,10,2,16,64,11,0.01,0.521208881176722,0.5792601443274957
0,10,2,16,128,11,0.01,0.7342498545701053,0.21444438653119335
0,10,2,16,256,11,0.01,0.44446790239238315,0.2520274377298527
0,10,2,16,512,11,0.01,0.7174732282413692,0.5319037109378575
0,10,2,16,1024,11,0.01,0.5391038678655042,0.2480260244725938
0,10,2,16,2048,11,0.01,0.634151712720513,-0.24838200369287278
0,10,2,32,16,11,0.01,0.5017921484829818,0.029372068712494315
0,10,2,32,32,11,0.1,0.5014339230105396,0.4331021253019556
0,10,2,32,64,11,0.01,0.26039045851911224,0.37106026989948393
0,10,2,32,128,11,0.01,0.29393986380420856,0.0810821815239342
0,10,2,32,256,11,0.01,0.22759394438500585,0.6364489099807757
0,10,2,32,512,11,0.01,0.21060830799869978,0.42259292409763705
0,10,2,32,1024,11,0.01,0.6053981001546638,-0.5044712227072226
0,10,2,32,2048,11,0.01,0.22107908915583202,0.19708760276341042
0,10,2,64,16,11,0.01,0.26128217444158985,0.33304084506284437
0,10,2,64,32,11,1.0,0.3515379268566067,0.42902729702990694
0,10,2,64,64,11,0.01,0.15080751241854667,0.5384803335949995
0,10,2,64,128,11,0.01,0.1823776975084888,0.3003299801635154
0,10,2,64,256,11,0.01,0.22329592576712762,0.28327561611401164
0,10,2,64,512,11,0.01,0.21965548161480053,0.5400109185135152
0,10,2,64,1024,11,0.01,0.2834588870710095,-0.010667017383282795
0,10,2,64,2048,11,0.01,0.19929323401614213,0.1105167172633651
0,10,2,128,16,11,0.1,0.20415059770413546,0.18980229512647184
0,10,2,128,32,11,0.1,0.20381978475914334,0.23202832432019105
0,10,2,128,64,11,0.1,0.16338087995845824,0.38088837135614284
0,10,2,128,128,11,0.01,0.17810179022133465,0.31488274602017885
0,10,2,128,256,11,0.1,0.19427546096667758,0.2733566455994726
0,10,2,128,512,11,0.1,0.15665001648164673,0.41520953245430614
0,10,2,128,1024,11,0.1,0.1835554693664551,0.33903411802614847
0,10,2,128,2048,11,0.1,0.18932515687894108,0.26244063860985967
0,10,2,256,16,11,0.1,0.21920374213493168,0.11988215150057013
0,10,2,256,32,11,1.0,0.18054392528506008,0.38056732278330474
0,10,2,256,64,11,0.1,0.16989905067828676,0.35194125455542113
0,10,2,256,128,11,0.01,0.1752088339965075,0.3167157286655913
0,10,2,256,256,11,1.0,0.15565150713681702,0.4176512383780411
0,10,2,256,512,11,1.0,0.14590866700423674,0.5019242632199084
0,10,2,256,1024,11,0.1,0.17381383853062296,0.3243738549176941
0,10,2,256,2048,11,0.1,0.21203178369667353,0.16497181095315494
0,10,2,512,16,11,1.0,0.16218462450003468,0.3927132494991733
0,10,2,512,32,11,1.0,0.19186943275459317,0.24565194884360353
0,10,2,512,64,11,0.1,0.1602091587264274,0.3599459010118118
0,10,2,512,128,11,1.0,0.1359491040246233,0.4754305462767463
0,10,2,512,256,11,1.0,0.1473748294549425,0.415203390148456
0,10,2,512,512,11,1.0,0.1527663983632443,0.48229595060433084
0,10,2,512,1024,11,0.1,0.14104012638499902,0.4360653042867034
0,10,2,512,2048,11,1.0,0.14656314175560148,0.4140171673799583
0,10,2,1024,16,11,1.0,0.15668592678155624,0.37633040138285256
0,10,2,1024,32,11,1.0,0.15346421374509306,0.3888040601487496
0,10,2,1024,64,11,1.0,0.1485883274586539,0.4121031374889865
0,10,2,1024,128,11,1.0,0.12951542643347463,0.48691282534566926
0,10,2,1024,256,11,1.0,0.12829160023813474,0.5003252130452343
0,10,2,1024,512,11,1.0,0.13112437117275097,0.4782684140237614
0,10,2,1024,1024,11,1.0,0.1401822425598203,0.4393622190942057
0,10,2,1024,2048,11,1.0,0.13300580689796093,0.46795043102103173
0,10,2,2048,16,11,1.0,0.1579715534324522,0.3716752812915568
0,10,2,2048,32,11,1.0,0.14596374324705005,0.41606662111487336
0,10,2,2048,64,11,1.0,0.13665460409875635,0.47072093614812704
0,10,2,2048,128,11,1.0,0.1212746372813745,0.5171638529663334
0,10,2,2048,256,11,1.0,0.12603868775033616,0.5049593390536997
0,10,2,2048,512,11,1.0,0.1252465345061593,0.4984064880269291
0,10,2,2048,1024,11,1.0,0.11608678646229359,0.5345713116321479
0,10,2,2048,2048,11,1.0,0.1251034802114621,0.4996977881240019
0,10,10,16,16,11,0.1,3.9535833293147538,0.482030573939329
0,10,10,16,32,11,0.01,5.294831910854986,0.5271913421599602
0,10,10,16,64,11,0.01,3.6006070068496534,0.6610947083848195
0,10,10,16,128,11,0.01,5.970841668740026,0.5304405662758116
0,10,10,16,256,11,0.01,2.73020635077825,0.8907463457801705
0,10,10,16,512,11,0.01,1.5585912475779868,0.5518398507050055
0,10,10,16,1024,11,0.01,16.748765815986932,0.4988875498234119
0,10,10,16,2048,11,1.0,9.06953835603506,0.5959482929823462
0,10,10,32,16,11,0.01,6.84507022892496,0.37878380198381967
0,10,10,32,32,11,0.01,7.814246529361585,0.5071209460492205
0,10,10,32,64,11,0.01,8.77065058818988,0.31982607091647575
0,10,10,32,128,11,0.01,4.438234898179996,0.5430006721427931
0,10,10,32,256,11,0.01,1.9064102443461421,0.8415413441599174
0,10,10,32,512,11,0.01,2.176439608631404,0.6340894703949624
0,10,10,32,1024,11,0.01,8.146677949911446,0.550678697667387
0,10,10,32,2048,11,0.01,2.887819011081457,0.6841515402602979
0,10,10,64,16,11,0.01,4.235060755501751,0.565809465179436
0,10,10,64,32,11,0.1,3.977561598557138,0.6262666615504673
0,10,10,64,64,11,0.01,3.1144956449292245,0.5915389378562657
0,10,10,64,128,11,1.0,5.834674696878482,0.549008517175593
0,10,10,64,256,11,0.1,2.1994123609665754,0.7577857747544108
0,10,10,64,512,11,0.01,2.309696864162901,0.7103792847947688
0,10,10,64,1024,11,0.01,2.8574743635302817,0.7434233911080093
0,10,10,64,2048,11,0.1,3.074675576724388,0.6909668211292421
0,10,10,128,16,11,1.0,6.989950114724493,0.3543678266532566
0,10,10,128,32,11,0.1,4.972788246531005,0.4601125552418829
0,10,10,128,64,11,1.0,4.044218954306372,0.5396268626422092
0,10,10,128,128,11,1.0,3.9323160986497343,0.5491299790763966
0,10,10,128,256,11,1.0,2.331036002604068,0.7596378430389686
0,10,10,128,512,11,1.0,2.1481615715204976,0.733857193668713
0,10,10,128,1024,11,0.01,3.1874023842867976,0.6898409646434349
0,10,10,128,2048,11,0.1,3.039672437011259,0.6887678447300267
0,10,10,256,16,11,0.1,4.649350112878383,0.3986249689865343
0,10,10,256,32,11,1.0,4.286259622069421,0.5542096711840956
0,10,10,256,64,11,1.0,3.679189425922714,0.5326580015594575
0,10,10,256,128,11,1.0,3.850804641182017,0.5335490225143831
0,10,10,256,256,11,1.0,2.4956733743957527,0.6976574984831352
0,10,10,256,512,11,1.0,2.0698284884595246,0.7224260686448525
0,10,10,256,1024,11,0.1,3.003474843242119,0.6593376237341226
0,10,10,256,2048,11,1.0,2.3994625077103144,0.7241454629368518
0,10,10,512,16,11,0.1,5.184052203821528,0.3405891967596306
0,10,10,512,32,11,1.0,4.207388138739635,0.5263880437532651
0,10,10,512,64,11,1.0,3.8179751303449985,0.5280805535579394
0,10,10,512,128,11,1.0,2.936524986718428,0.6347377354346518
0,10,10,512,256,11,1.0,2.599690083056866,0.6713569294783418
0,10,10,512,512,11,1.0,2.1955269980389533,0.7185056569301098
0,10,10,512,1024,11,1.0,2.5181627813120984,0.6898422942637951
0,10,10,512,2048,11,1.0,2.630113957210125,0.7194357512182954
0,10,10,1024,16,11,1.0,5.11871835347205,0.33280004096545024
0,10,10,1024,32,11,1.0,4.115427378200206,0.5241042835376113
0,10,10,1024,64,11,1.0,3.320557572297393,0.5665941955555638
0,10,10,1024,128,11,1.0,2.8429411476662807,0.6146406404545083
0,10,10,1024,256,11,1.0,2.562398763722441,0.6870189687847985
0,10,10,1024,512,11,1.0,2.281587038276559,0.7279093299518942
0,10,10,1024,1024,11,1.0,1.9766268102165447,0.7631072603372754
0,10,10,1024,2048,11,1.0,2.31041299822454,0.7378229989985586
0,10,10,2048,16,11,1.0,4.759655755501426,0.39613667169444766
0,10,10,2048,32,11,1.0,3.981100187681399,0.5163860915721755
0,10,10,2048,64,11,1.0,3.300869784784167,0.5971385236960178
0,10,10,2048,128,11,1.0,2.6452317565870995,0.6620799221183332
0,10,10,2048,256,11,1.0,2.404110151865626,0.7222738750931529
0,10,10,2048,512,11,1.0,2.0643476611109737,0.7604180290763598
0,10,10,2048,1024,11,1.0,2.271657794511063,0.7293361927825519
0,10,10,2048,2048,11,1.0,2.086654532772858,0.7487821809040165
0,2,2,16,16,12,0.01,0.185385206209669,0.6251982434262158
0,2,2,16,32,12,1.0,0.8676607058304018,0.6558529795874799
0,2,2,16,64,12,0.1,0.2153853970900978,0.28156726735976045
0,2,2,16,128,12,0.01,0.6632054902182106,-3.1304604881652116
0,2,2,16,256,12,0.01,0.7947238675178651,-3.2330321839861957
0,2,2,16,512,12,0.1,0.42911317906971946,0.21291567539035738
0,2,2,16,1024,12,0.1,0.12813041079070805,0.5919537567349669
0,2,2,16,2048,12,0.01,0.8052290915985388,-1.9222109924324928
0,2,2,32,16,12,0.01,0.44487958029422947,-0.8235547859716277
0,2,2,32,32,12,0.1,0.3063390980791084,-0.1797586726744269
0,2,2,32,64,12,0.1,0.373054051122438,-0.20253885845376707
0,2,2,32,128,12,0.1,0.3481623427569552,-0.4665438234806487
0,2,2,32,256,12,0.01,0.7350623585893231,-1.3793160504909943
0,2,2,32,512,12,0.01,0.2978453968278362,-0.11459012461753049
0,2,2,32,1024,12,0.1,0.1678829613641093,0.40139286783354955
0,2,2,32,2048,12,0.1,0.39036757740082223,-0.7073564591684938
0,2,2,64,16,12,0.1,0.1901519703115274,0.2312236925687503
0,2,2,64,32,12,0.1,0.3862044866753846,-0.5463367383540088
0,2,2,64,64,12,1.0,0.343604979820862,0.009826281991058727
0,2,2,64,128,12,0.1,0.2571491528722997,-0.1910298699458639
0,2,2,64,256,12,0.1,0.27217765230192864,-0.10260928898394495
0,2,2,64,512,12,0.1,0.2122477506157588,0.18324401005781432
0,2,2,64,1024,12,1.0,0.14395187464160075,0.47232882406637644
0,2,2,64,2048,12,0.1,0.2296500242285239,0.11056000094435015
0,2,2,128,16,12,0.1,0.18422849043725337,0.25750930471605926
0,2,2,128,32,12,0.1,0.18888374656932422,0.22582219701679074
0,2,2,128,64,12,0.1,0.1228196440953228,0.5124625734158385
0,2,2,128,128,12,0.1,0.13921957970508697,0.44258583448696165
0,2,2,128,256,12,0.1,0.2285228460428113,0.06591181445539196
0,2,2,128,512,12,0.1,0.16365287874861845,0.3432781256969367
0,2,2,128,1024,12,0.1,0.1696602499964362,0.33414778645499066
0,2,2,128,2048,12,0.1,0.17570685771505648,0.2925295411115605
0,2,2,256,16,12,0.1,0.13430129935485163,0.4622036602474845
0,2,2,256,32,12,0.1,0.15091236811832334,0.4139728377104228
0,2,2,256,64,12,0.1,0.15146948409429456,0.392633850018959
0,2,2,256,128,12,0.1,0.16736009466398383,0.3356441946152082
0,2,2,256,256,12,0.1,0.1659600751926459,0.32915446853689234
0,2,2,256,512,12,0.1,0.13521831668682854,0.46607062502786345
0,2,2,256,1024,12,0.1,0.11312514168847043,0.5478335687374434
0,2,2,256,2048,12,0.1,0.14694858492164878,0.4335892850836477
0,2,2,512,16,12,0.1,0.1553014805264777,0.38075959773267365
0,2,2,512,32,12,0.1,0.1098675254734327,0.5612900377996471
0,2,2,512,64,12,0.1,0.1282018186636396,0.48604916501342643
0,2,2,512,128,12,0.1,0.14697214157547053,0.41194418141616673
0,2,2,512,256,12,0.1,0.13279963627319996,0.45697759622719214
0,2,2,512,512,12,0.1,0.10594362787417735,0.5794903235348172
0,2,2,512,1024,12,0.1,0.11042789666256805,0.5613691231569499
0,2,2,512,2048,12,0.1,0.12720789508956007,0.5015198495135401
0,2,2,1024,16,12,1.0,0.15936267951719965,0.36231727748365283
0,2,2,1024,32,12,0.1,0.11508532461394556,0.540662709135963
0,2,2,1024,64,12,0.1,0.124978412490955,0.5002022629968221
0,2,2,1024,128,12,0.1,0.12974069273913283,0.48325235894994467
0,2,2,1024,256,12,0.1,0.11252855380471372,0.5489046304256986
0,2,2,1024,512,12,0.1,0.11796250662328539,0.5276222252805944
0,2,2,1024,1024,12,0.1,0.1251049070246551,0.5005242016386495
0,2,2,1024,2048,12,0.1,0.11754204441558197,0.5402511065689352
0,2,2,2048,16,12,1.0,0.137026824197117,0.4519622262753833
0,2,2,2048,32,12,0.1,0.11659673543292004,0.533859152672035
0,2,2,2048,64,12,0.1,0.12201720937211061,0.5130537429047206
0,2,2,2048,128,12,0.1,0.12416157338691758,0.5040238199117709
0,2,2,2048,256,12,0.1,0.11161679864422999,0.5539532674316268
0,2,2,2048,512,12,0.1,0.11276216727080682,0.5501540489600487
0,2,2,2048,1024,12,0.1,0.11581179846522074,0.5376154317480379
0,2,2,2048,2048,12,0.1,0.10636650304980604,0.5745272689065646
0,2,10,16,16,12,0.1,5.721866332603374,-0.7297816641981105
0,2,10,16,32,12,0.01,15.229067762113369,-0.9942659301327916
0,2,10,16,64,12,0.1,8.926029823192085,0.30701059817839227
0,2,10,16,128,12,0.01,7.222340713028867,0.5735052061824631
0,2,10,16,256,12,0.01,7.2766735224719445,-0.5452150908209621
0,2,10,16,512,12,0.01,6.532514459347397,0.31876996739973673
0,2,10,16,1024,12,0.01,4.255497448610665,0.28633454753817555
0,2,10,16,2048,12,1.0,5.442613611698283,0.5359806560487523
0,2,10,32,16,12,0.1,4.259425336153539,0.0758234834210959
0,2,10,32,32,12,1.0,9.029664342366893,0.3092285885143088
0,2,10,32,64,12,0.1,8.617947975654074,0.2419907504524914
0,2,10,32,128,12,0.1,4.764294214652862,0.5623021636014114
0,2,10,32,256,12,0.1,8.835472791662038,-0.3342979107748565
0,2,10,32,512,12,0.1,7.399828195185819,0.3806071955386986
0,2,10,32,1024,12,0.1,5.4247327585572815,0.2774917220882662
0,2,10,32,2048,12,1.0,5.572362102109562,0.3237985951632303
0,2,10,64,16,12,0.1,4.76965324803726,0.34882024154539615
0,2,10,64,32,12,1.0,5.323953711756899,0.2693400819649162
0,2,10,64,64,12,1.0,15.184601873342961,0.1121065305550435
0,2,10,64,128,12,1.0,6.489651135169563,0.24514398608344645
0,2,10,64,256,12,0.1,3.6173442410205525,0.550043764692741
0,2,10,64,512,12,0.1,5.972178678006264,0.35114035875945027
0,2,10,64,1024,12,1.0,8.223271250593122,0.3999675273801534
0,2,10,64,2048,12,1.0,4.919164894649449,0.34819404403971466
0,2,10,128,16,12,1.0,4.651073933622698,0.34045181647532585
0,2,10,128,32,12,1.0,4.867300590721286,0.4189537024073515
0,2,10,128,64,12,0.1,6.520262200473806,0.2185999175305231
0,2,10,128,128,12,1.0,5.209865934097557,0.29695405643285655
0,2,10,128,256,12,0.1,4.273550898233032,0.3720080973964839
0,2,10,128,512,12,0.1,5.079329015034354,0.4242766442952972
0,2,10,128,1024,12,0.1,3.7407638793221327,0.4740976489999611
0,2,10,128,2048,12,1.0,5.487024853847955,0.42649153166628384
0,2,10,256,16,12,0.1,5.4887831328766445,0.3278401101254447
0,2,10,256,32,12,0.1,4.797697203446711,0.4329575138485361
0,2,10,256,64,12,0.1,4.8180041737144075,0.47248138656104977
0,2,10,256,128,12,0.1,3.268063506145114,0.5909675503731013
0,2,10,256,256,12,0.1,4.240257595857973,0.4444756280686428
0,2,10,256,512,12,0.1,5.07013073486325,0.47707807297608906
0,2,10,256,1024,12,0.1,4.20826439203759,0.47663140317244224
0,2,10,256,2048,12,0.1,4.210293083714054,0.4475330245192275
0,2,10,512,16,12,1.0,5.427338759417786,0.37722826768323936
0,2,10,512,32,12,0.1,4.1889155839154135,0.43523496528843875
0,2,10,512,64,12,0.1,3.809275785284303,0.5441220580515322
0,2,10,512,128,12,0.1,3.0063486352543,0.6077726843126319
0,2,10,512,256,12,0.1,3.318538321134227,0.5532250179032314
0,2,10,512,512,12,0.1,2.650705889209549,0.6951121749259753
0,2,10,512,1024,12,0.1,3.8236682706249403,0.5237018783703593
0,2,10,512,2048,12,0.1,2.9369977033372807,0.6517890186899634
0,2,10,1024,16,12,1.0,4.575451979733601,0.4676679293550744
0,2,10,1024,32,12,0.1,3.9091286227028355,0.5098705478447827
0,2,10,1024,64,12,0.1,3.279212121422687,0.6145787509332337
0,2,10,1024,128,12,0.1,3.0719437801361575,0.6430922899183338
0,2,10,1024,256,12,0.1,3.0979210521702365,0.6031845098621109
0,2,10,1024,512,12,0.1,2.846108240982496,0.6606096974197468
0,2,10,1024,1024,12,0.1,3.0031054347790533,0.6477132893783846
0,2,10,1024,2048,12,0.1,2.824553789369169,0.667618485000437
0,2,10,2048,16,12,1.0,4.298622043455,0.48377647752082276
0,2,10,2048,32,12,0.1,3.571176803551422,0.5732463478125178
0,2,10,2048,64,12,0.1,3.0623775369882944,0.6373769383808185
0,2,10,2048,128,12,0.1,2.810053122729164,0.6613033091656426
0,2,10,2048,256,12,0.1,2.807311988147923,0.6649829283515079
0,2,10,2048,512,12,0.1,2.5647660203731455,0.6902261124209731
0,2,10,2048,1024,12,0.1,2.695982645322941,0.680167065049622
0,2,10,2048,2048,12,0.1,2.5575697275211677,0.6860573861704466
0,10,2,16,16,12,0.01,0.7124776926446597,0.16586575396706538
0,10,2,16,32,12,0.01,0.2960220671951148,0.1391786632929919
0,10,2,16,64,12,0.01,0.2479599466201975,0.45109652719318305
0,10,2,16,128,12,0.01,0.43328159503672414,0.40577068984511855
0,10,2,16,256,12,0.01,0.3145295697307878,0.2561943520529033
0,10,2,16,512,12,0.01,0.6463385994981219,0.5680921931638634
0,10,2,16,1024,12,0.01,0.33440463537916004,0.5755242318859848
0,10,2,16,2048,12,0.01,0.5033862854789573,0.5765631241978266
0,10,2,32,16,12,0.01,0.39631672879232605,-0.26974248660897193
0,10,2,32,32,12,0.1,0.2724636090608692,0.4061054312430823
0,10,2,32,64,12,0.01,0.30171459641424825,0.4030596266034915
0,10,2,32,128,12,0.01,0.2456644780544947,0.09719716398111311
0,10,2,32,256,12,0.01,0.32501967927328096,0.5738893811560201
0,10,2,32,512,12,0.01,0.16576884347975746,0.41339434990825774
0,10,2,32,1024,12,0.01,0.36682908815057214,0.3925576622308502
0,10,2,32,2048,12,0.01,0.2590608525765134,0.4807691343078243
0,10,2,64,16,12,0.01,0.33516919522181976,0.04892928688815901
0,10,2,64,32,12,1.0,0.2904317778123434,0.5334356619345489
0,10,2,64,64,12,0.01,0.18450998558183968,0.41419490217250066
0,10,2,64,128,12,0.01,0.18457111234645224,0.25002050438816226
0,10,2,64,256,12,0.01,0.20376299550263055,0.42441638981515517
0,10,2,64,512,12,0.01,0.18826244270133854,0.20206607541986765
0,10,2,64,1024,12,0.01,0.26521971520964716,0.14130533531594336
0,10,2,64,2048,12,0.01,0.1874336113131494,0.22730498761641482
0,10,2,128,16,12,0.1,0.18901311302683016,0.33475097520438646
0,10,2,128,32,12,0.1,0.1558581513035304,0.37698253420109773
0,10,2,128,64,12,0.1,0.2098730160738369,0.19729462611006832
0,10,2,128,128,12,0.01,0.22318794108825274,0.11901693784478684
0,10,2,128,256,12,0.1,0.16439534783696602,0.3861396802076551
0,10,2,128,512,12,0.1,0.14796568136804553,0.40825081529145135
0,10,2,128,1024,12,0.1,0.21022251712131754,0.15255650146001087
0,10,2,128,2048,12,0.1,0.19661342490275924,0.2110759636461732
0,10,2,256,16,12,0.1,0.1906184894650893,0.23990421161149234
0,10,2,256,32,12,1.0,0.18012323131105826,0.31921553797511604
0,10,2,256,64,12,0.1,0.18465365515135146,0.2860174651978774
0,10,2,256,128,12,0.01,0.18296374461067805,0.33279825932766327
0,10,2,256,256,12,1.0,0.1478008788013993,0.39859795639395834
0,10,2,256,512,12,1.0,0.1585023786432842,0.36382893183643783
0,10,2,256,1024,12,0.1,0.1599240347806316,0.3652087054176272
0,10,2,256,2048,12,0.1,0.16074892976124439,0.3468139966367736
0,10,2,512,16,12,1.0,0.18316939043748848,0.2741695978506139
0,10,2,512,32,12,1.0,0.17376257104310744,0.3196243459657657
0,10,2,512,64,12,0.1,0.18036333096037066,0.27780023169981893
0,10,2,512,128,12,1.0,0.15270954246038185,0.4056601248206311
0,10,2,512,256,12,1.0,0.13975065950328636,0.4460470187125528
0,10,2,512,512,12,1.0,0.1410928126292027,0.46418397282336676
0,10,2,512,1024,12,0.1,0.18396142518476014,0.27975700146277194
0,10,2,512,2048,12,1.0,0.14874795436232585,0.4037596746345554
0,10,2,1024,16,12,1.0,0.1636585396322216,0.3474806949817226
0,10,2,1024,32,12,1.0,0.15190768275716332,0.38713361279628156
0,10,2,1024,64,12,1.0,0.14415611260522404,0.4367247444196666
0,10,2,1024,128,12,1.0,0.1444250830785237,0.4350730404297931
0,10,2,1024,256,12,1.0,0.1306025920498377,0.4776169699603596
0,10,2,1024,512,12,1.0,0.11886961815669639,0.5264433268966788
0,10,2,1024,1024,12,1.0,0.13227994507921334,0.477146484401751
0,10,2,1024,2048,12,1.0,0.12407929991913198,0.5041748898250566
0,10,2,2048,16,12,1.0,0.1520687719269883,0.39442367315103966
0,10,2,2048,32,12,1.0,0.14959489393317726,0.40226604178157477
0,10,2,2048,64,12,1.0,0.13157719457846095,0.47653946621984056
0,10,2,2048,128,12,1.0,0.1307054681444621,0.47764440457574786
0,10,2,2048,256,12,1.0,0.11505889403954556,0.5409515032130947
0,10,2,2048,512,12,1.0,0.11515253134126208,0.5432578165400104
0,10,2,2048,1024,12,1.0,0.12606933471528875,0.4991416013155322
0,10,2,2048,2048,12,1.0,0.11546955259875857,0.5385083601899818
0,10,10,16,16,12,0.1,9.593760777491353,0.3328608146634289
0,10,10,16,32,12,0.01,5.627903395706848,0.4830394669137654
0,10,10,16,64,12,0.01,25.590666741425974,0.5180835232717704
0,10,10,16,128,12,0.01,4.8067747531377245,0.44556511809890165
0,10,10,16,256,12,0.01,8.376827479516045,0.6349719809827097
0,10,10,16,512,12,0.01,2.2669340095532897,0.8848706036392922
0,10,10,16,1024,12,0.01,10.52456386729327,0.5812902575429735
0,10,10,16,2048,12,1.0,14.869687011405958,0.2633967513380019
0,10,10,32,16,12,0.01,10.204212266608547,0.2424251247568885
0,10,10,32,32,12,0.01,2.45494058160363,0.6368611417005068
