,r,C,T,n,fold,best_alpha,mse,evs
0,2,10,128,32,1,1.0,4.588850910664499,0.45773830713027164
0,2,10,128,64,1,0.1,3.6200465275117,0.5977494077212647
0,2,10,128,128,1,1.0,4.2467893287451055,0.5500528943324966
0,2,10,128,256,1,0.1,3.392388217076034,0.5151000168803354
0,2,10,128,512,1,0.1,4.556226834254291,0.5734166110765436
0,2,10,128,1024,1,0.1,3.80184666814595,0.5440740439723104
0,2,10,128,2048,1,1.0,4.586218994446372,0.43079859535965703
0,2,10,256,16,1,1.0,4.73258840010263,0.4653857951290803
0,2,10,256,32,1,1.0,3.890341432520962,0.571485923395824
0,2,10,256,64,1,0.1,4.2090484228832485,0.5377455877560698
0,2,10,256,128,1,1.0,3.6226755528491363,0.5140986275491221
0,2,10,256,256,1,1.0,3.034454498515862,0.679143023972977
0,2,10,256,512,1,1.0,3.8473910825927176,0.5602319917605496
0,2,10,256,1024,1,1.0,2.7053688618322327,0.6329253514016806
0,2,10,256,2048,1,0.1,3.6345499648514363,0.518970170880503
0,2,10,512,16,1,1.0,4.828437173077017,0.4102960826531773
0,2,10,512,32,1,1.0,3.730203717642363,0.5218619998830396
0,2,10,512,64,1,1.0,3.4478952368479767,0.6131940779515437
0,2,10,512,128,1,1.0,3.7361240619165415,0.5209901767587262
0,2,10,512,256,1,1.0,2.5010696021857917,0.7079849404655023
0,2,10,512,512,1,1.0,3.1605350019311516,0.6229525839626124
0,2,10,512,1024,1,1.0,2.58298911771626,0.6576824272452158
0,2,10,512,2048,1,1.0,3.040755865536628,0.6494522144324473
0,2,10,1024,16,1,1.0,4.375346854939625,0.4804374881005763
0,2,10,1024,32,1,1.0,3.8445201932964745,0.5142655023961223
0,2,10,1024,64,1,1.0,3.203079712248551,0.6152492611864806
0,2,10,1024,128,1,1.0,3.125574449541653,0.6036615994918547
0,2,10,1024,256,1,1.0,2.760161451230565,0.6845832227478234
0,2,10,1024,512,1,1.0,2.9290606327301836,0.6518947295639712
0,2,10,1024,1024,1,1.0,2.668364433373569,0.6857318547198209
0,2,10,1024,2048,1,1.0,2.8160518063604485,0.6473935161541621
0,2,10,2048,16,1,1.0,4.041443446488358,0.5093391468330932
0,2,10,2048,32,1,1.0,3.678459661423568,0.5541106189973126
0,2,10,2048,64,1,1.0,3.1679385859896767,0.6162553772726699
0,2,10,2048,128,1,1.0,3.0596725218831473,0.6313767347932776
0,2,10,2048,256,1,1.0,2.6208409913220563,0.6811338991009401
0,2,10,2048,512,1,1.0,2.980576616104412,0.6479309676675469
0,2,10,2048,1024,1,1.0,2.484522843643295,0.7138698926601239
0,2,10,2048,2048,1,1.0,2.6485242504152806,0.676264178282139
0,10,2,16,16,1,0.01,0.34078025083969377,0.23415306815442938
0,10,2,16,32,1,0.01,0.4804972303205481,0.7310950845764428
0,10,2,16,64,1,0.01,0.5981243852380471,-0.02826023508192388
0,10,2,16,128,1,0.01,0.6904434458414438,0.18670147421779637
0,10,2,16,256,1,0.01,0.9539006595272217,0.008802701431602111
0,10,2,16,512,1,0.01,0.2841350683189474,-0.049652286710643034
0,10,2,16,1024,1,0.01,0.37146465046164323,0.3319591214883506
0,10,2,16,2048,1,0.01,0.6806688495709425,0.11218037122969249
0,10,2,32,16,1,0.01,0.4161565329597705,-0.4663449933000263
0,10,2,32,32,1,0.1,0.4993084965359625,0.21025091432191167
0,10,2,32,64,1,0.01,0.29808602983827565,0.2745830040373337
0,10,2,32,128,1,0.01,0.2033331912307758,0.20511970910690047
0,10,2,32,256,1,0.01,0.38879611919445695,-0.25071757494024993
0,10,2,32,512,1,0.01,0.3048427864590227,-0.08649474302014437
0,10,2,32,1024,1,0.01,0.3019680441029986,-0.08752908214289801
0,10,2,32,2048,1,0.01,0.26023420232551986,0.6154124274383613
0,10,2,64,16,1,0.01,0.2738157849366015,-0.021845148087487498
0,10,2,64,32,1,0.01,0.1413036258258042,0.455034639413903
0,10,2,64,64,1,0.1,0.1729708727420743,0.427676722750742
0,10,2,64,128,1,0.01,0.14704764005650756,0.42045867818501326
0,10,2,64,256,1,0.01,0.19773055985718188,0.25275340385899825
